help_mode,task,disturbance,episode,seed,success,help_requested,help_step,request_score,max_risk_score,risk_threshold,disturbance_fired,disturbance_trigger_step,steps
learned_help,milk,action_noise,4,600031,True,True,10.0,0.9439520239830017,0.9439520239830017,0.9,True,8.0,76
learned_help,milk,action_noise,5,600032,True,False,,,0.7831619381904602,0.9,True,8.0,89
learned_help,milk,action_noise,6,600033,True,True,9.0,0.9564548134803772,0.9564548134803772,0.9,True,8.0,83
learned_help,milk,action_noise,7,600034,True,True,62.0,0.9335839152336121,0.9335839152336121,0.9,True,8.0,150
learned_help,milk,action_delay,0,600027,True,True,24.0,0.9189379811286926,0.9189379811286926,0.9,True,3.0,105
learned_help,milk,action_delay,1,600028,True,True,16.0,0.922559380531311,0.9816014766693115,0.9,True,4.0,89
learned_help,milk,action_delay,2,600029,False,True,140.0,0.9149927496910095,0.9744126200675964,0.9,True,4.0,260
learned_help,milk,action_delay,3,600030,True,True,20.0,0.9527771472930908,0.9527771472930908,0.9,True,4.0,98
learned_help,milk,action_delay,4,600031,True,True,11.0,0.966509222984314,0.9862349629402161,0.9,True,3.0,81
learned_help,milk,action_delay,5,600032,False,True,140.0,0.9816983938217163,0.9816983938217163,0.9,True,5.0,260
learned_help,milk,action_delay,6,600033,True,True,16.0,0.900857150554657,0.956291913986206,0.9,True,4.0,93
learned_help,milk,action_delay,7,600034,False,True,62.0,0.9387605786323547,0.9387605786323547,0.9,True,5.0,260
learned_help,milk,gripper_slip,0,600027,True,True,44.0,0.9675259590148926,0.9800102114677429,0.9,True,44.0,129
learned_help,milk,gripper_slip,1,600028,True,True,9.0,0.9383155703544617,0.9910688400268555,0.9,True,50.0,171
learned_help,milk,gripper_slip,2,600029,True,True,48.0,0.9708361625671387,0.9708361625671387,0.9,True,48.0,128
learned_help,milk,gripper_slip,3,600030,True,True,11.0,0.926403820514679,0.990024209022522,0.9,True,48.0,182
learned_help,milk,gripper_slip,4,600031,True,True,11.0,0.9377702474594116,0.9891825318336487,0.9,True,44.0,168
learned_help,milk,gripper_slip,5,600032,True,True,47.0,0.9901353716850281,0.9901353716850281,0.9,True,47.0,126
learned_help,milk,gripper_slip,6,600033,True,True,40.0,0.9844287633895874,0.9892856478691101,0.9,True,40.0,115
learned_help,milk,gripper_slip,7,600034,True,True,48.0,0.9900333285331726,0.9900333285331726,0.9,True,48.0,130
learned_help,milk,nominal,0,600027,True,False,,,0.6956878304481506,0.95,False,,87
learned_help,milk,nominal,1,600028,True,False,,,0.9383155703544617,0.95,False,,75
learned_help,milk,nominal,2,600029,True,False,,,0.5865731239318848,0.95,False,,80
learned_help,milk,nominal,3,600030,True,True,12.0,0.966327965259552,0.966327965259552,0.95,False,,86
learned_help,milk,nominal,4,600031,True,False,,,0.9377702474594116,0.95,False,,70
learned_help,milk,nominal,5,600032,True,False,,,0.6888114809989929,0.95,False,,91
learned_help,milk,nominal,6,600033,True,False,,,0.8647100329399109,0.95,False,,78
learned_help,milk,nominal,7,600034,True,False,,,0.6968508958816528,0.95,False,,92
learned_help,milk,object_shift,0,600027,True,True,14.0,0.9744786024093628,0.9744786024093628,0.95,True,14.0,101
learned_help,milk,object_shift,1,600028,True,True,14.0,0.9917507767677307,0.9917507767677307,0.95,True,14.0,85
learned_help,milk,object_shift,2,600029,True,False,,,0.9268832802772522,0.95,True,14.0,77
learned_help,milk,object_shift,3,600030,False,True,12.0,0.966327965259552,0.9905643463134766,0.95,True,14.0,260
learned_help,milk,object_shift,4,600031,True,True,14.0,0.9912418127059937,0.9912418127059937,0.95,True,14.0,88
learned_help,milk,object_shift,5,600032,True,True,14.0,0.9882577061653137,0.9882577061653137,0.95,True,14.0,93
learned_help,milk,object_shift,6,600033,False,False,,,0.9329853057861328,0.95,True,14.0,260
learned_help,milk,object_shift,7,600034,True,True,14.0,0.9887822270393372,0.9887822270393372,0.95,True,14.0,101
learned_help,milk,action_noise,0,600027,True,False,,,0.6956878304481506,0.95,True,8.0,86
learned_help,milk,action_noise,1,600028,True,False,,,0.9397082328796387,0.95,True,8.0,74
